label,name,embeddings
company,300971,"[-0.2137460559606552, -0.09957361221313477, 0.30308520793914795, -0.173079252243042, -0.35016876459121704, -1.05948805809021, -0.09196607023477554, 0.03643674775958061, -0.28586170077323914, -0.26077842712402344, 0.49901020526885986, -0.2710777521133423, 0.7308500409126282, -0.1062980443239212, -0.0956282690167427, -0.15259312093257904, -0.09036526829004288, -0.4755151569843292, 0.2462179809808731, -0.3754718601703644, -0.23979917168617249, 0.44385722279548645, -0.21830619871616364, 0.03702208399772644, -0.14778921008110046, 0.15260834991931915, -0.5517698526382446, -0.08836685866117477, 0.11603198200464249, -0.1817283183336258, 0.09469533711671829, 0.09534057974815369, -1.1749557256698608, -0.546138346195221, -0.39138343930244446, 0.43834805488586426, 0.48657914996147156, -0.06225550174713135, 0.31943660974502563, 0.3241254389286041, 0.7481145262718201, -0.7667472958564758, 0.018292773514986038, -0.9905526041984558, 0.7892787456512451, 0.6450386047363281, -0.36200517416000366, 0.23695218563079834, 0.1979040950536728, 0.17940831184387207, -0.045150820165872574, 0.8747653961181641, -0.4941008687019348, 0.5796043872833252, 0.3381649851799011, 0.2623335123062134, 0.5658037662506104, 0.13389940559864044, 0.05026721581816673, 0.9528430104255676, 0.4419388771057129, 0.05975445359945297, -0.2825596332550049, 0.24604815244674683]"
company,2431,"[0.05656931921839714, 0.0188369769603014, 0.10994135588407516, 0.6098780632019043, -0.30996623635292053, 0.3198840618133545, 0.4630851149559021, 0.3534327447414398, -0.5491630434989929, 0.200106680393219, 0.7842242121696472, -0.016216985881328583, 0.1419537514448166, 0.27025848627090454, -0.08876588195562363, 0.09099753201007843, 0.07293225824832916, -0.3964296877384186, -0.17484332621097565, -0.45559239387512207, 0.006862137466669083, 0.11079270392656326, 0.056088659912347794, -0.2872912883758545, 0.3055380582809448, -0.21352888643741608, 0.09218081086874008, 0.013913617469370365, -0.007624906022101641, -0.10680936276912689, 0.1591951996088028, -0.18044129014015198, -0.439756840467453, -0.710788905620575, 0.4046921133995056, 0.255456805229187, 0.30188363790512085, 0.4408901333808899, 0.12182843685150146, -0.0555068738758564, 0.157997265458107, 0.1510802060365677, -0.31269824504852295, -0.6126700639724731, 0.21354947984218597, 0.08252961188554764, -0.41180184483528137, 0.030422430485486984, -0.22654876112937927, 0.7662038803100586, -0.011028136126697063, -0.27560198307037354, 0.5269593000411987, -0.1328781247138977, 0.5985598564147949, 0.10297949612140656, 0.2803601324558258, 0.10655844956636429, -0.7699738144874573, 0.6940658092498779, 0.03667217120528221, -0.6597726941108704, -0.008713791146874428, -1.1045536994934082]"
company,600705,"[-0.17141307890415192, -0.2840487062931061, 0.3144225776195526, 0.9262374043464661, -0.21085324883460999, -1.0115233659744263, -0.38279402256011963, 0.18984653055667877, -0.5373618006706238, -0.0844903364777565, 0.8173747062683105, -0.10151521861553192, -0.08148942142724991, -0.358911395072937, 0.16125842928886414, 0.3650011420249939, -0.41859275102615356, 0.4050091505050659, -0.365784615278244, 0.7313096523284912, 0.04529665783047676, 0.31312018632888794, 0.4417484998703003, -0.0038191487547010183, 0.07203029096126556, -0.07195686548948288, -0.23927831649780273, -0.39057421684265137, -0.1624971330165863, -0.35880863666534424, 0.1492728590965271, -0.1218746155500412, -0.5524380207061768, -0.29635515809059143, 0.38321542739868164, 0.3029315769672394, -0.2509832978248596, 0.1281866878271103, 0.2184830904006958, 0.2841228246688843, 0.454193651676178, 0.3103346526622772, 0.27202025055885315, 0.22970424592494965, -0.21606746315956116, 0.193592831492424, -0.2252010852098465, 0.17986688017845154, 0.29090529680252075, -0.1395636945962906, 0.7870814800262451, -0.05819222703576088, 0.838836669921875, 0.6414791941642761, 0.5362647175788879, 0.5303880572319031, -0.42474234104156494, 0.35246187448501587, -0.08342157304286957, 0.790210485458374, 0.5405248999595642, -0.6575921177864075, 0.7896323800086975, -0.12509775161743164]"
company,600998,"[0.18047460913658142, 0.07531924545764923, 0.45596596598625183, 0.6045548319816589, 0.46561846137046814, -0.5001825094223022, -0.28426140546798706, -0.15892739593982697, -0.2276814579963684, -0.1586507260799408, 0.819480299949646, -0.13861912488937378, -0.08065389841794968, -0.3146299123764038, 0.0802934318780899, 0.1238546222448349, -0.5487457513809204, -0.11890237778425217, -0.15964479744434357, 0.5660035014152527, -0.033568669110536575, 0.1804436296224594, 0.1959729790687561, -0.16255733370780945, -0.07707317173480988, 0.013094966299831867, -0.20010244846343994, 0.044858843088150024, -0.36300331354141235, -0.050719887018203735, 0.19905269145965576, -0.26379138231277466, -0.7460360527038574, -0.19211769104003906, 0.18914681673049927, -0.11030854284763336, -0.1295863389968872, -0.05111587792634964, 0.3897154629230499, 0.6239840984344482, 0.09074442088603973, 0.14796824753284454, 0.07178313285112381, -0.3993620276451111, -0.3240080177783966, 0.0869111716747284, 0.19427978992462158, 0.11830050498247147, 0.04598096013069153, -0.08872827142477036, 0.5052144527435303, -0.5444980263710022, 0.17911159992218018, 0.20169566571712494, 0.43595293164253235, 0.07728149741888046, -0.015933584421873093, -0.2510274052619934, -0.33348870277404785, 0.8847512006759644, 0.1772771179676056, -0.629985511302948, 0.474441796541214, -0.3076850175857544]"
company,600854,"[0.3495347201824188, -0.35398414731025696, -0.4946833848953247, 0.5017519593238831, 0.609455943107605, -0.6364960074424744, -0.48557835817337036, 0.9268409609794617, -0.355248361825943, 0.5101142525672913, -0.17767435312271118, -0.6199344396591187, 0.14118775725364685, -0.6085923910140991, -0.1459352970123291, 0.05567159131169319, 0.30797824263572693, 0.2031053602695465, 0.5848894715309143, 0.5359559655189514, 0.3565772771835327, 0.16367681324481964, 0.5646052956581116, -0.3380361795425415, 0.41342389583587646, -0.1349814236164093, -0.2378808856010437, -0.37073296308517456, 0.5710153579711914, -0.1253945678472519, 0.14917193353176117, 0.49169138073921204, -0.9293225407600403, 0.003781589912250638, -0.25404953956604004, 0.36200597882270813, 0.30347806215286255, 0.3676937222480774, 0.21294264495372772, 0.6306288242340088, 0.42378881573677063, 0.1388261616230011, 0.2519833743572235, -0.918316125869751, -0.3857959508895874, 0.6646516919136047, 0.11033689975738525, 0.17543697357177734, -0.2025376260280609, 0.9968523383140564, -0.30558302998542786, -0.2508948743343353, 0.5907003283500671, 0.5595322251319885, 0.35831567645072937, 0.32302621006965637, -0.2540377676486969, -0.4749737083911896, -0.35446467995643616, 0.5490076541900635, 0.4985097348690033, 0.06589310616254807, 0.5627531409263611, -0.26209941506385803]"
company,600729,"[-0.20842903852462769, -0.39029479026794434, -0.5332701206207275, 0.6994767785072327, -0.08554334193468094, -0.137319877743721, 0.09607081860303879, 0.7551250457763672, -0.6654897332191467, 0.6353177428245544, -0.03336302936077118, -0.2710114121437073, 0.05682898312807083, -0.08903858065605164, -0.32528725266456604, 0.663252592086792, 0.05533456802368164, 0.3242627680301666, -0.403586745262146, 0.24116796255111694, 0.11426805704832077, 0.2641850709915161, 0.6759464144706726, -0.26109305024147034, 0.444967657327652, 0.1624598503112793, 0.219690203666687, -0.5654548406600952, -0.15355224907398224, -0.3233867883682251, 0.6091107726097107, 0.04792936518788338, -0.5651208758354187, -0.38699644804000854, 0.1437125951051712, 0.5954615473747253, 0.003819046774879098, 0.2946472465991974, 0.13267266750335693, -0.43731728196144104, 0.49071070551872253, -0.0747368261218071, 0.2827099859714508, 0.011231163516640663, -0.17440345883369446, 0.34822261333465576, -0.029594089835882187, 0.1505529284477234, -0.0896313488483429, 0.8414163589477539, 0.4745498299598694, 0.47353217005729675, 0.7835510969161987, 0.6880351305007935, 0.7714872360229492, 0.039464760571718216, -0.3450316786766052, 0.35308799147605896, 0.16240978240966797, 0.07110808044672012, 0.40698322653770447, -0.4116375744342804, 0.4760647118091583, 0.011324042454361916]"
company,603338,"[0.25957077741622925, 0.12136304378509521, -0.0035624196752905846, 0.4892216920852661, -0.5573905110359192, -0.48755133152008057, 0.18270930647850037, 0.6761752367019653, -0.302870512008667, -0.3107565939426422, 0.8917273879051208, -0.08436762541532516, 0.3393591642379761, 0.3962135314941406, -0.003915464971214533, 0.2663920819759369, 0.21790248155593872, -0.20496439933776855, -0.16255207359790802, -0.33736327290534973, 0.2789393961429596, 0.3203461468219757, 0.21855194866657257, 0.22119773924350739, 0.19477397203445435, -0.22801116108894348, -0.06752792000770569, 0.025005154311656952, -0.15036053955554962, 0.05231301486492157, -0.2735830545425415, -0.13525082170963287, 0.1425849348306656, -0.5058839917182922, -0.15345683693885803, 0.16973988711833954, 0.20728813111782074, -0.22792334854602814, 0.13828504085540771, 0.3399032652378082, -0.23997072875499725, -0.07017664611339569, -0.34012722969055176, -0.737739086151123, -0.05881400406360626, 0.2650267779827118, -0.4144447445869446, 0.16186808049678802, 0.27106600999832153, 0.8915714621543884, -0.2822320759296417, 0.2882152795791626, 0.04165925830602646, 0.2816755175590515, 0.46466299891471863, 0.2815687358379364, 0.3816608488559723, -0.2874191701412201, -0.1673998236656189, 0.44034215807914734, 0.07774487137794495, -0.2672528624534607, 0.02631640061736107, -0.7523543834686279]"
company,600850,"[-0.25365665555000305, 0.15178053081035614, 0.23530128598213196, 0.22015641629695892, -0.1599949300289154, -0.4754604697227478, 0.1809961199760437, 0.2809596657752991, 0.0196381825953722, 0.27570536732673645, 0.5800443291664124, 0.27767202258110046, 0.5236108899116516, -0.34775009751319885, -0.15309737622737885, 0.3639861047267914, -0.07623839378356934, 0.40939319133758545, -0.007691345643252134, -0.06388956308364868, 0.11126518994569778, 0.36809200048446655, 0.38199296593666077, -0.5794750452041626, -0.09482628107070923, 0.20674490928649902, -0.2770382761955261, 0.26432159543037415, 0.12215051800012589, 0.1475808024406433, -0.17162860929965973, 0.014199422672390938, -0.4137045741081238, -0.2592439651489258, -0.1951112151145935, -0.09413561969995499, 0.1346602737903595, 0.19661064445972443, 0.3790718913078308, -0.13143274188041687, 0.3451537787914276, 0.548517107963562, 0.024447811767458916, -0.48936575651168823, 0.07039912790060043, 0.569422721862793, -0.17867739498615265, -0.13385555148124695, -0.09996931254863739, -0.10414949059486389, 0.5025727152824402, -0.14508405327796936, 0.08900653570890427, 0.4554206430912018, 0.4397999942302704, -0.23736199736595154, -0.31074753403663635, -0.21998190879821777, -0.009126362390816212, -0.08430533856153488, 0.28317791223526, -0.373757004737854, 0.45717260241508484, -0.15084706246852875]"
company,600801,"[0.32815247774124146, 0.8948867917060852, -0.04536370187997818, 0.7905222773551941, -0.11777496337890625, -0.2551100254058838, 0.12380146980285645, 0.08153261989355087, -0.3471214771270752, 0.08701003342866898, 0.4927721917629242, -0.45812860131263733, 0.412301629781723, 0.029722144827246666, 0.012626620940864086, 0.5995969772338867, -0.36582517623901367, -0.514276385307312, -0.22956888377666473, -0.18866996467113495, -0.28827375173568726, 0.10431496053934097, 0.33211004734039307, -0.25260505080223083, 0.06324070692062378, 0.040737878531217575, 0.16165554523468018, -0.2607174515724182, -0.40666380524635315, -0.6870205402374268, 0.6819373965263367, -0.563629150390625, -1.2903319597244263, -0.2704511284828186, -0.18436473608016968, 0.4180058240890503, -0.4306589961051941, 0.3569926917552948, -0.1369716078042984, 0.06187806278467178, 0.3099292516708374, 0.23083625733852386, -0.02402835711836815, -0.9402509331703186, -0.42728760838508606, -0.045915644615888596, -0.5408279895782471, 0.18454274535179138, -0.0742204561829567, 0.2877204120159149, 0.3058033883571625, 0.05465758964419365, 0.5410298705101013, 0.25882595777511597, 0.8066273331642151, -0.6279163956642151, 0.0666191503405571, -0.012001282535493374, -0.36229950189590454, 0.4928302466869354, 0.19621890783309937, -0.564817488193512, 0.5417609214782715, -0.03866542875766754]"
company,603109,"[-0.40149685740470886, -0.33588314056396484, -0.45915940403938293, 0.8988317847251892, -0.8013567328453064, -0.5697804093360901, -0.09991913288831711, 0.5562750697135925, -1.1214690208435059, 0.3881893754005432, 0.4602164030075073, 0.07611887902021408, 0.43889325857162476, -0.3472551107406616, 0.3767434060573578, 0.4800276756286621, -0.3331756293773651, 0.10728992521762848, -0.3504301905632019, -0.15965016186237335, 0.3179026246070862, 0.10905135422945023, 0.8192894458770752, 0.7070423364639282, 0.7892770171165466, -0.14701589941978455, 0.2742908298969269, -0.6072442531585693, 0.28748488426208496, -0.0614602267742157, 0.257387638092041, 0.34997567534446716, -0.18646931648254395, -0.39266639947891235, -0.15069463849067688, 0.6564906239509583, 0.3038685619831085, -0.0078588193282485, -0.12598702311515808, -0.21412108838558197, 0.9385688304901123, -0.336307168006897, 0.2869071662425995, -0.08938537538051605, -0.05062563344836235, 0.5420345067977905, 0.14349223673343658, 0.8279502987861633, 0.7937514185905457, 0.5698989629745483, 1.1368257999420166, 0.564737856388092, 0.7434051632881165, 0.5896612405776978, 0.6186903715133667, 0.5945884585380554, 0.0660153403878212, 0.6744116544723511, 0.45871782302856445, 0.3775264024734497, 0.883313000202179, -0.45394518971443176, 0.7563464045524597, -0.17134623229503632]"
